Id,Gr Liv Area,Garage Area,Exter Qual_TA,Year Built,Exter Qual_Gd,Year Remod/Add,Full Bath,Kitchen Qual_TA,Total Bsmt SF,Foundation_PConc,1st Flr SF,Overall Qual_8,Bsmt Qual_TA,Fireplaces,Kitchen Qual_Gd,BsmtFin Type 1_GLQ,Garage Finish_Unf,TotRms AbvGrd,Garage Type_Attchd,Bsmt Qual_Gd,Bsmt Qual_Ex,Garage Type_Detchd,Mas Vnr Type_None,Garage Finish_Fin,Overall Qual_5,Overall Cond_5,Exterior 1st_VinylSd,Exterior 2nd_VinylSd,BsmtFin SF 1,Mas Vnr Area,Garage Cars,Heating QC_TA,Foundation_CBlock,Open Porch SF,Paved Drive_Y,Lot Shape_Reg,Neighborhood_NridgHt,MS Zoning_RM,Central Air_Y,Overall Qual_4,Garage Cond_TA,Overall Qual_9,Garage Qual_TA,Wood Deck SF,Garage Yr Blt,Overall Qual_7,Electrical_SBrkr,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Garage Finish_RFn,Half Bath,2nd Flr SF,Lot Area,Sale Type_New,Bsmt Exposure_Gd,Neighborhood_Somerst,Neighborhood_OldTown,House Style_2Story,MS Zoning_RL,Mas Vnr Type_Stone,Bsmt Exposure_No,Neighborhood_IDOTRR
51,1626,474.0,0,2003,1,2003,2,0,764.0,1,764,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,1,0,0.0,106.0,2.0,0,0,27,1,1,1,0,1,0,1,0,1,0,2003.0,1,1,0,0,1,1,862,2628,0,0,0,0,1,1,1,1,0
558,864,440.0,1,1961,0,1961,1,1,864.0,0,864,0,1,0,0,0,1,5,1,0,0,0,1,0,1,1,0,0,864.0,0.0,1.0,1,1,0,1,0,0,0,1,0,1,0,1,158,1961.0,0,1,0,0,0,0,0,9079,0,0,0,0,0,1,0,1,0
1839,1352,466.0,0,2006,1,2007,2,0,1352.0,1,1352,0,0,1,1,1,0,5,1,0,1,0,1,0,0,1,1,1,937.0,0.0,2.0,0,0,241,1,1,0,0,1,0,1,0,1,0,2006.0,1,1,0,0,1,0,0,3606,1,0,1,0,0,0,0,1,0
1340,1013,160.0,1,1926,0,1950,1,1,992.0,0,1013,0,1,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,0,0,0,1,1,0,1,1,0,1,0,0,0,1926.0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,1,0
2837,1184,0.0,1,1910,0,1996,1,1,658.0,1,658,0,1,0,0,0,0,8,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,1,0,151,0,1,0,0,1,0,0,0,0,0,50.0,0,1,0,0,0,0,526,8410,0,0,0,0,0,1,0,1,0
2166,1491,484.0,0,2006,1,2006,2,0,738.0,1,738,0,0,1,1,0,0,7,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,30,1,1,0,0,1,0,1,0,1,100,2006.0,1,1,0,0,1,1,753,8333,0,0,0,0,1,1,0,1,0
224,1352,299.0,1,1969,0,1969,1,1,663.0,0,663,0,1,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,371.0,143.0,1.0,1,1,36,1,1,0,0,1,0,1,0,1,379,1969.0,0,1,0,0,0,1,689,9364,0,0,0,0,1,1,1,1,0
2581,1236,447.0,1,1957,0,1996,1,0,1070.0,0,1236,0,1,1,1,0,1,6,1,0,0,0,0,0,1,0,0,0,360.0,64.0,1.0,1,1,0,1,0,0,0,1,0,1,0,1,0,1957.0,0,1,0,1,0,0,0,10011,0,0,0,0,0,1,0,1,0
2882,1396,0.0,0,1951,0,1951,2,1,660.0,0,1060,0,1,0,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,50.0,0,1,0,0,0,0,336,9000,0,0,0,0,0,0,0,0,1
561,1144,264.0,1,1961,0,1983,1,1,864.0,0,1144,0,1,1,0,0,0,6,1,0,0,0,1,0,1,0,0,0,594.0,0.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,165,1961.0,0,1,0,0,1,0,0,10000,0,0,0,0,0,1,0,1,0
2814,1500,564.0,1,2005,0,2006,2,0,750.0,1,750,0,0,0,1,0,0,6,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,35,1,1,0,0,1,0,1,0,1,0,2005.0,0,1,0,0,1,1,750,8846,1,0,0,0,1,1,0,1,0
56,1960,440.0,0,2002,1,2002,2,0,860.0,1,860,0,0,2,1,1,0,8,0,1,0,0,0,1,0,1,1,1,625.0,50.0,2.0,0,0,48,1,1,0,0,1,0,1,0,1,288,2002.0,0,1,0,0,0,1,1100,7851,0,0,0,0,1,1,0,1,0
2720,1920,451.0,0,1958,1,1958,2,0,1052.0,0,1252,0,1,1,1,0,1,8,1,0,0,0,1,0,1,1,0,0,57.0,0.0,2.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1958.0,0,1,0,0,0,0,668,13650,0,0,0,0,0,1,0,1,0
2522,1226,484.0,0,1978,1,1978,1,0,1226.0,0,1226,1,0,1,1,1,0,4,1,1,0,0,1,1,0,1,0,0,652.0,0.0,2.0,1,1,60,1,0,0,0,1,0,1,0,1,133,1978.0,0,1,0,0,0,0,0,3876,0,1,0,0,0,1,0,0,0
1942,924,420.0,1,1952,0,1952,1,1,924.0,0,924,0,1,0,0,0,1,6,0,0,0,1,1,0,1,1,0,0,292.0,0.0,1.0,1,1,324,1,1,0,0,1,0,1,0,1,0,1952.0,0,1,0,0,0,0,0,15783,0,0,0,1,0,1,0,1,0
686,1461,384.0,1,1949,0,1996,2,1,832.0,0,832,0,1,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1,1,204,1,1,0,0,1,1,1,0,1,0,1949.0,0,0,0,0,0,0,629,10800,0,0,0,0,0,1,0,1,0
2117,1953,501.0,0,1992,1,1992,2,0,1580.0,1,1079,0,0,2,1,1,0,9,1,1,0,0,1,1,0,1,0,0,985.0,0.0,2.0,0,0,231,1,0,0,0,1,0,1,0,1,216,1992.0,0,1,0,0,0,1,874,53107,0,0,0,0,1,1,0,0,0
1912,1280,432.0,1,1966,0,1966,2,1,793.0,0,1280,0,1,1,0,1,0,6,0,0,0,0,0,1,1,0,0,0,602.0,87.0,2.0,0,1,40,1,0,0,0,1,0,1,0,1,140,1966.0,0,1,0,1,0,0,0,10050,0,0,0,0,0,1,0,0,0
97,1200,480.0,0,2004,1,2005,2,0,600.0,1,600,0,0,0,1,0,0,4,0,1,0,1,1,0,0,1,0,0,0.0,0.0,2.0,0,0,172,1,1,0,0,1,0,1,0,1,0,2004.0,1,1,0,0,1,1,600,3182,0,0,1,0,1,0,0,1,0
2051,1005,440.0,1,1964,0,1964,1,1,1005.0,0,1005,0,1,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,513.0,0.0,2.0,1,1,0,0,1,0,0,1,1,1,0,1,0,1964.0,0,1,0,0,0,0,0,14299,0,0,0,0,0,1,0,1,0
792,1639,240.0,1,1946,0,1950,1,0,747.0,0,892,0,1,1,1,0,1,6,0,0,0,1,1,0,0,0,0,0,342.0,0.0,1.0,0,1,50,1,1,0,0,1,0,1,0,1,0,1946.0,0,1,0,0,0,1,747,9350,0,0,0,0,1,1,0,1,0
1420,2814,614.0,0,1995,1,2002,2,0,1077.0,1,1093,0,0,1,1,0,0,9,0,1,0,0,0,1,0,1,0,0,779.0,190.0,2.0,0,0,32,1,0,0,0,1,0,1,0,1,48,1995.0,0,1,0,1,0,1,1721,9771,0,0,0,0,1,1,0,1,0
400,864,463.0,1,1970,0,1970,1,1,864.0,0,864,0,1,0,0,0,1,5,0,0,0,1,1,0,0,0,0,0,191.0,0.0,2.0,0,1,0,1,1,0,0,1,1,1,0,1,0,1994.0,0,1,0,0,0,0,0,8120,0,0,0,0,0,1,0,1,0
1900,932,306.0,1,1950,0,1950,1,0,932.0,0,932,0,1,1,1,0,1,4,1,0,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,0,1,0,1,0,1950.0,0,0,0,0,0,0,0,8280,0,0,0,0,0,1,0,1,0
1704,2473,852.0,0,2004,1,2005,2,0,1143.0,1,1143,1,0,1,1,0,0,9,0,0,1,0,0,0,0,1,1,1,0.0,344.0,3.0,0,0,151,1,1,1,0,1,0,1,0,1,192,2004.0,0,1,0,1,1,1,1330,9591,0,0,0,0,1,1,0,0,0
1804,1685,658.0,0,2006,1,2006,2,0,1685.0,1,1685,1,0,1,1,0,0,5,1,1,0,0,0,1,0,1,1,1,0.0,298.0,3.0,0,0,63,1,0,0,0,1,0,1,0,1,112,2006.0,0,1,0,1,0,0,0,11824,0,0,1,0,0,0,0,0,0
1358,1666,228.0,1,1925,0,1996,1,0,588.0,1,833,1,1,1,1,0,1,7,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,0,0,63,1,1,0,1,1,0,1,0,1,192,1925.0,0,1,0,0,0,0,833,5100,0,0,0,1,1,0,0,1,0
2857,1288,240.0,1,1941,0,1950,1,1,824.0,0,824,0,0,0,0,0,1,6,0,0,0,1,1,0,1,0,0,0,384.0,0.0,1.0,1,1,0,1,1,0,0,0,0,1,0,1,0,1941.0,0,1,0,0,0,0,464,6191,0,0,0,0,0,1,0,1,0
73,2084,618.0,0,2004,1,2004,2,0,956.0,1,956,0,0,0,1,1,0,8,0,1,0,0,1,0,0,1,1,1,656.0,0.0,2.0,0,0,45,1,0,0,0,1,0,1,0,1,0,2004.0,1,1,0,0,1,1,1128,10142,0,0,0,0,1,1,0,1,0
471,1555,430.0,0,2005,1,2006,2,0,1373.0,1,1555,0,0,1,1,1,0,7,1,1,0,0,0,1,0,1,1,1,16.0,16.0,2.0,0,0,20,1,1,0,0,1,0,1,0,1,143,2005.0,1,1,0,1,0,0,0,3182,0,0,0,0,0,1,0,0,0
1528,790,160.0,1,1930,0,1950,1,1,768.0,0,790,0,0,0,0,0,1,4,0,1,0,1,1,0,0,1,0,0,384.0,0.0,1.0,1,0,141,1,1,0,0,0,0,1,0,0,0,1925.0,0,1,0,0,0,0,0,6292,0,0,0,0,0,1,0,0,0
2556,869,0.0,1,1923,0,1958,1,0,440.0,1,869,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,50.0,0,0,0,0,0,0,0,5900,0,0,0,0,0,1,0,1,0
2743,1609,305.0,1,1953,0,1953,1,1,1000.0,0,1068,0,1,0,0,0,1,7,1,0,0,0,1,0,0,1,0,0,468.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,0,0,1953.0,0,1,0,0,0,1,541,9525,0,0,0,0,0,1,0,1,0
2688,960,576.0,1,1970,0,1970,1,1,960.0,0,960,0,1,0,0,0,1,6,0,0,0,1,0,0,0,1,0,0,789.0,160.0,2.0,1,1,288,1,1,0,0,0,1,1,0,1,0,1970.0,0,1,0,1,0,0,0,9873,0,0,0,0,0,1,0,0,0
1202,1632,484.0,1,1966,0,2000,1,0,800.0,0,800,0,1,0,1,1,1,7,1,0,0,0,0,0,0,0,0,0,400.0,252.0,2.0,0,1,40,1,1,0,0,1,0,1,0,1,0,1966.0,0,1,0,1,0,1,832,9130,0,0,0,0,1,1,0,1,0
1598,988,297.0,1,1973,0,1973,1,1,462.0,0,526,0,0,1,0,1,0,4,0,1,0,0,1,0,0,0,0,0,437.0,0.0,1.0,1,1,101,1,1,0,1,1,1,1,0,1,0,1973.0,0,1,0,0,1,0,462,1596,0,1,0,0,0,0,0,0,0
25,1078,500.0,1,1971,0,2008,1,1,1078.0,0,1078,0,1,1,0,1,0,6,1,0,0,0,1,1,1,0,1,1,734.0,0.0,2.0,0,1,0,1,0,0,0,1,0,1,0,1,0,1971.0,0,1,0,0,0,1,0,12537,0,0,0,0,0,1,0,1,0
2001,1559,812.0,1,1948,0,1973,1,1,1559.0,0,1559,0,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,1,338.0,0.0,2.0,0,0,116,1,1,0,1,1,0,1,0,1,0,1948.0,0,1,0,0,0,0,0,8100,0,0,0,1,0,0,0,1,0
2906,1216,402.0,1,1998,0,1998,2,1,1216.0,1,1216,0,0,0,0,1,1,5,1,0,1,0,0,0,0,1,1,1,897.0,116.0,2.0,0,0,125,1,1,0,1,1,0,1,0,1,0,1998.0,0,1,0,1,0,0,0,4500,0,0,0,0,0,0,0,1,0
2588,1005,319.0,1,1956,0,1956,1,1,1005.0,0,1005,0,1,1,0,0,1,6,1,0,0,0,1,0,1,1,0,0,488.0,0.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1956.0,0,1,0,0,0,0,0,11050,0,0,0,0,0,1,0,1,0
755,1930,316.0,1,1927,0,1950,2,1,720.0,0,1146,0,1,0,0,0,1,8,1,0,0,0,1,0,0,1,0,0,522.0,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,0,1927.0,0,1,0,0,0,0,784,6876,0,0,0,0,1,0,0,1,1
2625,1040,400.0,1,1950,0,1950,2,1,0.0,0,1040,0,0,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1950.0,0,0,0,0,0,0,0,8544,0,0,0,0,0,1,0,0,0
1635,1321,484.0,0,1990,1,1990,1,0,1312.0,1,1321,1,0,1,1,1,0,4,1,1,0,0,1,0,0,1,0,0,926.0,0.0,2.0,0,0,64,1,0,0,0,1,0,1,0,1,0,1990.0,0,1,0,0,1,0,0,5118,0,1,0,0,0,1,0,0,0
1885,912,297.0,1,1958,0,1985,1,1,912.0,0,912,0,1,0,0,0,0,5,1,0,0,0,1,1,1,0,0,0,111.0,0.0,1.0,0,1,285,1,0,0,0,1,0,1,0,1,12,1958.0,0,1,0,0,0,0,0,7535,0,0,0,0,0,1,0,1,0
994,1470,420.0,1,1995,0,1996,2,1,680.0,1,680,0,0,1,0,0,0,7,0,1,0,0,0,1,0,1,1,1,476.0,119.0,2.0,0,0,49,1,1,0,0,1,0,1,0,1,192,1995.0,0,1,0,1,0,1,790,8139,0,0,0,0,1,1,0,1,0
1251,773,240.0,1,1953,0,1953,1,1,773.0,0,773,0,1,0,0,0,1,4,1,0,0,0,1,0,1,1,1,1,570.0,0.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1953.0,0,1,0,0,0,0,0,7677,0,0,0,0,0,1,0,1,0
2660,1768,320.0,1,1914,0,1970,1,1,880.0,0,880,0,0,2,0,0,1,6,0,1,0,1,1,0,0,0,0,0,390.0,0.0,2.0,0,0,341,0,1,0,1,0,0,1,0,1,0,1914.0,1,1,0,0,0,1,888,10800,0,0,0,1,0,0,0,0,0
740,1301,440.0,1,1924,0,1950,1,0,1145.0,1,1301,0,1,0,0,0,1,5,0,0,0,1,1,0,1,1,0,0,405.0,0.0,2.0,1,0,0,1,1,0,1,1,0,1,0,1,0,1965.0,0,1,0,0,0,0,0,6911,0,0,0,0,0,0,0,0,0
2307,1024,313.0,1,1956,0,1956,1,0,1008.0,0,1024,0,1,2,1,0,1,5,1,0,0,0,0,0,0,0,1,1,773.0,244.0,1.0,1,1,0,1,0,0,0,1,0,1,0,1,0,1956.0,0,1,0,1,0,0,0,10533,0,0,0,0,0,1,0,1,0
751,1826,164.0,0,1915,1,2005,1,0,910.0,1,916,0,1,1,0,0,1,7,1,0,0,0,1,0,0,0,0,0,299.0,0.0,1.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1915.0,1,1,0,0,0,1,910,2500,0,0,0,1,1,0,0,1,0
1296,1027,0.0,0,1920,1,2006,1,0,931.0,0,1027,0,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1,1,28,0,1,0,1,1,0,0,0,0,0,50.0,1,1,0,0,0,0,0,5400,0,0,0,1,0,0,0,1,0
361,1593,389.0,1,1992,0,1993,2,1,808.0,1,808,0,0,1,0,0,0,7,0,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,40,1,0,0,0,1,0,1,0,1,342,1993.0,0,1,0,0,1,1,785,9636,0,0,0,0,1,1,0,1,0
1909,1376,240.0,1,1941,0,1950,1,1,768.0,0,968,0,1,1,0,0,1,6,1,0,0,0,1,0,1,1,0,0,368.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1941.0,0,1,0,0,0,0,408,9492,0,0,0,0,0,1,0,1,0
1735,1456,400.0,0,2007,1,2007,2,0,728.0,1,728,0,0,1,1,0,0,8,1,1,0,0,1,1,0,1,1,1,0.0,0.0,2.0,0,0,24,1,0,0,0,1,0,1,0,1,100,2007.0,1,1,0,0,0,1,728,9018,1,0,0,0,1,1,0,0,0
2470,1301,572.0,0,2006,1,2006,2,0,1293.0,1,1301,0,0,1,1,0,0,5,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,121,1,1,0,0,1,0,1,0,1,216,2006.0,1,1,0,0,1,0,0,7200,1,0,1,0,0,0,0,1,0
478,1630,436.0,0,2004,1,2005,2,0,868.0,1,868,0,0,1,1,0,0,7,0,1,0,0,0,1,0,1,1,1,0.0,200.0,2.0,0,0,48,1,0,0,0,1,0,1,0,1,120,2004.0,1,1,0,1,0,1,762,7984,0,0,0,0,1,1,0,1,0
714,1510,720.0,0,1910,1,1950,2,0,677.0,0,833,0,0,0,1,0,1,7,0,0,0,1,1,0,0,0,1,1,0.0,0.0,2.0,1,0,0,0,1,0,1,1,1,1,0,1,0,1974.0,0,1,0,0,0,0,677,9600,0,0,0,1,1,0,0,1,0
420,1120,656.0,0,1966,1,2004,1,1,864.0,1,1120,0,1,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,644.0,165.0,2.0,0,0,162,1,1,0,0,1,0,1,0,1,0,1966.0,0,1,0,1,1,0,0,10710,0,0,0,0,0,1,0,1,0
512,1432,492.0,0,2006,1,2006,2,0,1422.0,1,1432,1,0,1,1,1,0,7,1,0,1,0,0,1,0,1,1,1,379.0,206.0,2.0,0,0,50,1,0,0,0,1,0,1,0,1,297,2006.0,0,1,0,0,0,0,0,9139,0,0,1,0,0,1,1,0,0
1893,1302,309.0,1,1964,0,1991,2,0,1302.0,0,1302,0,0,0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,270.0,108.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,333,1964.0,0,1,0,1,1,0,0,9350,0,1,0,0,0,1,0,0,0
2127,990,0.0,1,1994,0,1995,1,1,990.0,1,990,0,0,0,0,1,0,5,0,1,0,0,1,0,0,1,1,1,588.0,0.0,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,50.0,0,1,0,0,0,0,0,8070,0,0,0,0,0,1,0,1,0
24,1004,480.0,1,1970,0,1970,1,1,1004.0,0,1004,0,1,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,578.0,180.0,2.0,0,1,0,1,0,0,0,1,0,1,0,1,0,1970.0,0,1,0,1,0,0,0,11241,0,0,0,0,0,1,0,1,0
2262,1484,472.0,0,2006,1,2006,2,0,1476.0,1,1484,1,0,1,0,1,0,6,1,1,0,0,0,0,0,1,1,1,428.0,32.0,2.0,0,0,33,1,0,0,0,1,0,1,0,1,120,2006.0,0,1,0,1,1,0,0,9037,0,0,0,0,0,1,0,0,0
1038,864,576.0,1,1972,0,1972,1,1,864.0,0,864,0,1,0,0,0,1,5,0,0,0,1,1,0,0,1,0,0,600.0,0.0,2.0,1,1,0,1,0,0,0,1,1,1,0,1,216,1980.0,0,1,0,0,0,0,0,12735,0,0,0,0,0,1,0,1,0
183,720,484.0,1,1928,0,2003,1,1,624.0,0,720,0,1,0,0,0,1,5,0,0,0,1,1,0,0,0,1,1,0.0,0.0,2.0,0,0,0,1,1,0,1,1,0,1,0,1,106,2005.0,0,1,0,0,0,0,0,8520,0,0,0,1,0,0,0,1,0
1462,1786,715.0,0,2002,1,2003,2,0,1778.0,1,1786,1,0,1,1,1,0,6,1,0,1,0,0,0,0,1,1,1,1538.0,240.0,3.0,0,0,35,1,0,0,0,1,0,1,0,1,182,2002.0,0,1,0,1,1,0,0,14860,0,1,0,0,0,1,0,0,0
2777,1749,515.0,0,1999,1,1999,2,0,842.0,1,856,0,0,0,1,1,0,7,1,1,0,0,1,0,0,1,1,1,500.0,0.0,2.0,0,0,85,1,0,0,0,1,0,1,0,1,140,1999.0,1,1,0,0,1,1,893,9272,0,0,0,0,1,1,0,1,0
2201,1768,240.0,1,1937,0,1950,1,0,731.0,0,981,0,0,2,1,0,1,7,0,1,0,1,0,0,1,0,0,0,569.0,252.0,1.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1939.0,0,1,0,1,0,1,787,7200,0,0,0,0,0,1,0,1,0
2311,1525,400.0,1,1997,0,1998,2,1,813.0,1,813,0,1,1,0,1,0,6,1,0,0,0,1,1,0,1,1,1,700.0,0.0,2.0,0,0,72,1,0,0,0,1,0,1,0,1,421,1997.0,0,1,0,0,0,1,712,8238,0,0,0,0,1,1,0,1,0
301,1801,484.0,1,1959,0,1997,2,1,1501.0,0,1801,0,1,2,0,0,0,6,1,0,0,0,1,1,0,0,0,0,1247.0,0.0,2.0,1,1,54,1,0,0,0,1,0,1,0,1,0,1959.0,1,1,0,0,0,0,0,15602,0,0,0,0,0,1,0,1,0
54,1269,430.0,0,2004,1,2005,2,0,1256.0,1,1269,1,0,1,1,1,0,6,1,1,0,0,0,1,0,1,1,1,24.0,16.0,2.0,0,0,20,1,1,0,0,1,0,1,0,1,146,2004.0,0,1,0,1,0,0,0,3182,0,0,0,0,0,1,0,1,0
1938,1540,352.0,1,1955,0,1955,1,0,1190.0,1,1040,0,1,0,0,0,1,7,0,0,0,1,1,0,0,0,0,0,150.0,0.0,1.0,0,0,0,1,1,0,0,1,1,1,0,1,0,2002.0,0,1,0,0,0,0,500,7150,0,0,0,0,0,1,0,1,0
2083,1440,0.0,1,1977,0,1977,2,1,1440.0,1,1440,0,0,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,1440.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,321,50.0,0,1,0,0,0,0,0,7711,0,1,0,0,0,1,0,0,0
131,1306,0.0,1,1940,0,1966,1,0,728.0,0,1306,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,263,50.0,0,1,0,0,0,0,0,5350,0,0,0,0,0,1,0,1,0
1329,1668,252.0,1,1945,0,1950,1,0,672.0,0,1195,0,1,0,1,0,1,8,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0,1,0,1,0,0,1,1,0,1,0,1,210,1945.0,1,1,0,0,0,1,473,7425,0,0,0,0,0,0,0,1,0
833,1644,569.0,0,1989,1,1989,2,0,1518.0,1,1644,0,0,1,1,1,0,5,1,1,0,0,0,1,0,1,0,0,1518.0,145.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,80,1989.0,1,1,0,1,0,0,0,12800,0,1,0,0,0,1,0,0,0
939,1680,540.0,0,1988,1,2007,2,0,880.0,0,1680,0,0,1,1,1,0,5,1,1,0,0,0,1,0,0,0,0,808.0,260.0,2.0,0,1,44,1,0,0,0,1,0,1,0,1,292,1988.0,0,1,0,1,0,0,0,21695,0,0,0,0,0,1,0,1,0
2027,1344,456.0,1,1929,0,1990,1,0,672.0,0,672,0,1,1,1,0,1,6,1,0,0,0,1,0,0,0,0,0,336.0,0.0,2.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1979.0,1,0,0,0,0,1,672,5700,0,0,0,1,1,0,0,1,0
1971,1812,264.0,1,1962,0,1962,2,1,864.0,0,876,0,1,1,0,0,0,8,1,0,0,0,0,0,1,1,1,1,540.0,288.0,1.0,1,1,168,1,1,0,0,1,0,1,0,1,0,1962.0,0,1,0,1,1,0,936,7590,0,0,0,0,1,1,0,1,0
197,1453,240.0,1,1942,0,1950,1,0,835.0,0,955,0,1,2,1,0,1,7,0,0,0,1,0,0,1,0,0,0,360.0,300.0,1.0,1,1,0,1,1,0,1,1,0,1,0,1,0,1942.0,0,0,0,0,0,1,498,6360,0,0,0,0,0,0,1,1,0
707,1387,256.0,1,1954,0,1954,2,0,811.0,0,811,0,1,0,1,0,1,7,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1.0,1,1,0,1,1,0,1,1,0,1,0,1,0,1954.0,0,0,0,0,0,0,576,6000,0,0,0,1,0,0,0,1,0
2854,1636,288.0,1,1919,0,1950,1,0,818.0,0,818,0,1,1,1,0,1,7,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1919.0,1,1,0,0,0,1,818,9399,0,0,0,0,0,1,0,0,0
1428,2097,678.0,0,1993,1,1993,2,0,1080.0,1,1080,0,0,1,1,0,1,9,1,1,0,0,1,0,0,1,1,1,50.0,0.0,3.0,0,0,187,1,0,0,0,1,0,1,0,1,196,1993.0,1,1,0,0,0,1,1017,11228,0,0,0,0,1,1,0,1,0
1433,1099,352.0,1,1995,0,2006,1,0,1099.0,1,1099,0,0,0,1,0,1,6,1,1,0,0,1,0,1,0,1,1,0.0,0.0,1.0,0,0,0,1,1,0,0,1,0,1,0,1,278,1999.0,0,1,0,0,0,1,0,9525,0,0,0,0,0,1,0,1,0
2265,1240,528.0,1,1985,0,1985,2,0,1265.0,0,1240,0,0,0,1,0,1,6,1,1,0,0,1,0,0,0,0,0,215.0,0.0,2.0,0,1,0,1,1,0,0,1,0,1,0,1,232,1985.0,1,1,0,0,0,0,0,10331,0,0,0,0,0,1,0,1,0
1965,1170,338.0,1,1958,0,1958,1,1,1170.0,0,1170,0,1,1,0,0,0,6,1,0,0,0,1,0,1,0,0,0,625.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1958.0,0,1,0,0,1,0,0,7315,0,0,0,0,0,1,0,1,0
544,2122,559.0,0,1996,1,1997,2,0,913.0,1,913,0,0,1,1,1,0,8,1,1,0,0,0,0,0,1,1,1,637.0,132.0,2.0,0,0,74,1,0,0,0,1,0,1,0,1,0,1997.0,1,1,0,1,1,1,1209,11492,0,0,0,0,1,1,0,1,0
1396,1721,626.0,1,1960,0,1960,2,1,988.0,0,1721,0,1,2,0,0,1,7,0,0,0,0,0,0,1,0,0,0,988.0,275.0,2.0,0,1,84,1,1,0,0,1,0,1,0,1,50,1960.0,0,1,0,0,0,0,0,10532,0,0,0,0,0,1,1,0,0
1979,967,180.0,1,1920,0,1990,1,1,967.0,0,967,0,1,1,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,1920.0,0,1,0,0,0,0,0,3153,0,0,0,1,0,0,0,1,0
2798,2049,467.0,0,1996,1,1997,2,0,1065.0,1,1065,0,0,1,1,0,1,9,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,48,1,0,0,0,1,0,1,0,1,120,1997.0,1,1,0,0,0,1,984,21533,0,0,0,0,1,1,0,1,0
2492,909,294.0,1,1968,0,1968,1,1,882.0,0,909,0,1,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,162.0,90.0,1.0,1,1,155,1,1,0,0,1,0,1,0,1,0,1968.0,0,1,0,1,0,0,0,8450,0,0,0,0,0,1,0,1,0
415,1548,440.0,1,1978,0,1978,2,1,804.0,0,804,0,0,1,0,0,1,7,0,1,0,1,1,0,0,1,0,0,320.0,0.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,108,1978.0,0,1,0,0,0,1,744,2364,0,0,0,0,1,1,0,1,0
